transaction_id,created_at,user_id,device_id,ip_id,merchant_id,country,card_country,channel,psp_name,payment_method,amount,bin_risk,ip_risk_level,user_age_days,email_risk,is_3ds,retry_count,auth_status,decline_code,is_psp_outage_window,fraud_label
5288,2024-01-04 16:07:00,28141,800,29724,616,DE,DE,App,Stripe,VISA,111.15,0.3628,0.2719,2,0,0,1,Approved,,0,0
5289,2024-01-04 16:08:00,29393,9836,27004,1404,BR,BR,Web,Adyen,PIX,64.04,0.0343,0.0506,27,0,0,1,Declined,91,0,0
5290,2024-01-04 16:09:00,25114,3566,33970,149,US,US,App,Stripe,MASTERCARD,76.86,0.0355,0.1132,69,0,0,2,Approved,,0,0
5291,2024-01-04 16:10:00,15767,15277,25534,1549,US,US,App,Checkout,VISA,121.95,0.0465,0.1408,70,1,0,0,Approved,,0,0
5292,2024-01-04 16:11:00,3792,15813,34672,275,US,US,App,Stripe,VISA,68.52,0.2022,0.1134,5,0,0,0,Approved,,0,0
5293,2024-01-04 16:12:00,28865,8266,14674,446,DE,DE,App,Stripe,MASTERCARD,58.8,0.4254,0.1014,56,0,0,1,Approved,,0,0
5294,2024-01-04 16:13:00,2290,11098,3474,1020,US,US,App,Checkout,MASTERCARD,37.47,0.0065,0.1389,15,1,0,0,Approved,,0,0
5295,2024-01-04 16:14:00,4513,6787,28545,572,IN,IN,Web,Checkout,UPI,218.64,0.1205,0.1314,7,0,0,0,Declined,201,0,0
5296,2024-01-04 16:15:00,798,13074,15079,560,DE,DE,App,Checkout,MASTERCARD,148.5,0.2529,0.0745,58,0,0,1,Approved,,0,0
5297,2024-01-04 16:16:00,22391,8033,20997,8,US,US,App,Checkout,VISA,158.67,0.2849,0.0926,0,0,0,1,Approved,,0,0
5298,2024-01-04 16:17:00,1892,5557,2827,88,BR,BR,Web,Adyen,PIX,101.51,0.0506,0.8073,36,0,0,0,Approved,,0,1
5299,2024-01-04 16:18:00,27269,3004,23233,889,DE,DE,App,Checkout,VISA,77.67,0.0578,0.1395,26,1,1,0,Approved,,0,1
5300,2024-01-04 16:19:00,2293,1782,13756,814,DE,DE,App,Stripe,VISA,2.07,0.0685,0.0859,16,0,0,0,Approved,,0,0
5301,2024-01-04 16:20:00,14230,6893,14896,105,SG,SG,Web,Stripe,VISA,34.38,0.133,0.0641,7,1,0,0,Approved,,0,0
5302,2024-01-04 16:21:00,8592,2017,12725,1533,ID,ID,App,Checkout,VISA,17.56,0.2351,0.0264,1,0,1,0,Declined,51,0,0
5303,2024-01-04 16:22:00,7717,4367,24016,109,US,US,App,Checkout,MASTERCARD,242.34,0.1277,0.181,18,0,0,0,Approved,,0,0
5304,2024-01-04 16:23:00,12640,7686,31385,805,MX,SG,App,Stripe,MASTERCARD,63.33,0.0449,0.0715,96,0,0,1,Approved,,0,0
5305,2024-01-04 16:24:00,22161,12555,1506,1430,IN,IN,App,Stripe,UPI,11.41,0.2521,0.1425,35,0,0,0,Declined,96,0,0
5306,2024-01-04 16:25:00,3719,8810,21087,565,ID,ID,Web,Checkout,PayPal,145.16,0.0471,0.1567,41,0,0,0,Approved,,0,0
5307,2024-01-04 16:26:00,20012,13276,31392,1478,DE,DE,Web,Adyen,VISA,81.23,0.0981,0.3342,2,0,0,0,Approved,,0,0
5308,2024-01-04 16:27:00,5962,4574,4907,269,BR,BR,App,Stripe,VISA,51.95,0.1237,0.0453,206,0,0,0,Approved,,0,0
5309,2024-01-04 16:28:00,20713,10828,22129,991,IN,IN,App,Stripe,VISA,73.76,0.8602,0.1818,40,0,1,2,Declined,14,0,1
5310,2024-01-04 16:29:00,17271,14397,34717,536,BR,BR,Web,Stripe,MASTERCARD,147.84,0.9616,0.1946,47,0,1,1,Declined,62,0,0
5311,2024-01-04 16:30:00,24110,9942,16282,1875,BR,BR,App,Checkout,PIX,148.69,0.1183,0.0835,71,0,0,0,Declined,96,0,0
5312,2024-01-04 16:31:00,23926,9103,1276,1579,BR,BR,App,Checkout,PIX,37.78,0.0481,0.0108,30,0,0,0,Approved,,0,0
5313,2024-01-04 16:32:00,28791,8711,17695,110,IN,IN,App,Stripe,VISA,63.82,0.2436,0.2103,31,0,0,1,Declined,201,0,0
5314,2024-01-04 16:33:00,20780,12809,42552,1811,MX,MX,Web,Checkout,PayPal,103.48,0.2067,0.1045,194,0,0,3,Declined,62,0,0
5315,2024-01-04 16:34:00,28892,27,13374,295,IN,IN,Web,Stripe,UPI,57.86,0.0384,0.0533,97,0,0,0,Approved,,0,0
5316,2024-01-04 16:35:00,5117,1860,1155,1843,TH,TH,App,Adyen,MASTERCARD,194.43,0.0549,0.0641,43,0,0,0,Approved,,0,0
5317,2024-01-04 16:36:00,28981,2508,21774,1918,MX,MX,App,Stripe,VISA,80.34,0.2219,0.0995,44,0,0,0,Declined,62,0,0
5318,2024-01-04 16:37:00,3662,2504,23020,368,IN,IN,App,Stripe,MASTERCARD,81.51,0.3708,0.0529,49,0,0,0,Approved,,0,0
5319,2024-01-04 16:38:00,893,6992,26017,371,MX,MX,Web,Stripe,VISA,34.69,0.0422,0.0642,124,0,0,1,Declined,12,0,1
5320,2024-01-04 16:39:00,287,13664,22334,197,US,US,App,Adyen,VISA,137.47,0.0074,0.0657,44,0,0,1,Approved,,0,0
5321,2024-01-04 16:40:00,8343,16527,14295,1382,IN,IN,App,Adyen,VISA,77.79,0.0735,0.1764,14,0,0,1,Declined,14,0,0
5322,2024-01-04 16:41:00,14793,5398,1135,888,SG,SG,Web,Stripe,PayPal,99.74,0.0103,0.1015,70,1,0,0,Declined,05,0,0
5323,2024-01-04 16:42:00,2620,3083,27567,265,US,US,Web,Checkout,VISA,56.61,0.3114,0.9585,26,0,0,0,Approved,,0,0
5324,2024-01-04 16:43:00,8003,5915,28940,1813,BR,BR,Web,Adyen,VISA,29.8,0.1375,0.319,7,0,0,0,Declined,05,0,1
5325,2024-01-04 16:44:00,13056,5254,10643,1520,US,US,Web,Adyen,VISA,78.96,0.2602,0.0764,62,0,0,0,Approved,,0,0
5326,2024-01-04 16:45:00,7278,5303,15502,731,IN,IN,Web,Checkout,UPI,49.49,0.33,0.0056,7,0,0,0,Approved,,0,0
5327,2024-01-04 16:46:00,14812,5398,37883,1033,BR,BR,Web,Stripe,VISA,40.76,0.2276,0.0822,47,0,0,0,Approved,,0,0
5328,2024-01-04 16:47:00,19329,2914,36345,1114,IN,IN,App,Checkout,MASTERCARD,66.26,0.3453,0.22,6,0,0,0,Approved,,0,0
5329,2024-01-04 16:48:00,13975,15462,19711,1105,MX,MX,Web,Checkout,MASTERCARD,109.84,0.0188,0.0152,109,0,0,0,Approved,,0,0
5330,2024-01-04 16:49:00,19854,11755,24874,1900,DE,DE,Web,Checkout,VISA,31.1,0.1673,0.0407,53,0,0,0,Approved,,0,0
5331,2024-01-04 16:50:00,17758,10043,29836,195,TH,TH,Web,Stripe,MASTERCARD,122.76,0.2246,0.2332,66,1,1,1,Declined,51,0,0
5332,2024-01-04 16:51:00,13982,5804,36655,1030,IN,IN,App,Adyen,UPI,115.46,0.02,0.0473,129,0,0,2,Approved,,0,0
5333,2024-01-04 16:52:00,22187,7254,9864,74,IN,IN,Web,Checkout,UPI,16.11,0.1219,0.0269,37,0,0,0,Approved,,0,0
5334,2024-01-04 16:53:00,7394,17553,1330,1243,BR,BR,App,Adyen,VISA,98.4,0.8426,0.1116,54,0,0,1,Approved,,0,0
5335,2024-01-04 16:54:00,16866,560,6325,1426,DE,DE,Web,Checkout,MASTERCARD,79.22,0.0646,0.1001,70,0,1,0,Approved,,0,0
5336,2024-01-04 16:55:00,16104,10338,42174,482,US,US,App,Stripe,VISA,76.66,0.0732,0.0977,1,0,0,0,Declined,05,0,1
5337,2024-01-04 16:56:00,11861,3621,37401,749,BR,MX,Web,Adyen,MASTERCARD,29.24,0.0144,0.0807,169,0,0,1,Approved,,0,1
5338,2024-01-04 16:57:00,4287,13239,10662,113,ID,TH,Web,Checkout,VISA,82.88,0.2472,0.9302,144,0,0,1,Declined,91,0,1
5339,2024-01-04 16:58:00,59,285,9264,1331,IN,IN,App,Stripe,UPI,187.12,0.0789,0.1242,3,0,0,0,Approved,,0,1
5340,2024-01-04 16:59:00,23549,4472,33381,106,MX,MX,App,Stripe,MASTERCARD,109.1,0.1216,0.256,283,0,1,0,Approved,,0,0
5341,2024-01-04 17:00:00,27964,16891,39789,771,US,US,Web,Checkout,MASTERCARD,50.21,0.0556,0.0439,2,0,0,1,Approved,,0,0
5342,2024-01-04 17:01:00,1489,13113,16359,644,BR,BR,Web,Checkout,PIX,117.8,0.0621,0.0456,34,1,0,0,Approved,,0,0
5343,2024-01-04 17:02:00,4186,1326,18850,428,TH,TH,App,Checkout,PayPal,199.33,0.0083,0.2327,70,1,0,1,Approved,,0,0
5344,2024-01-04 17:03:00,9466,17298,13162,1670,TH,TH,App,Stripe,VISA,108.63,0.2055,0.1386,217,1,0,0,Approved,,0,0
5345,2024-01-04 17:04:00,10110,14153,18002,831,IN,IN,Web,Adyen,UPI,0.93,0.1797,0.0601,13,1,0,1,Approved,,0,0
5346,2024-01-04 17:05:00,9364,8071,25151,1810,SG,SG,Web,Adyen,MASTERCARD,112.58,0.0054,0.3238,15,0,0,0,Approved,,0,1
5347,2024-01-04 17:06:00,29494,601,22386,1816,IN,IN,Web,Checkout,VISA,82.96,0.2203,0.0235,27,0,0,1,Declined,91,0,0
5348,2024-01-04 17:07:00,85,2559,8749,1748,IN,IN,App,Stripe,MASTERCARD,139.68,0.0885,0.0549,26,0,0,2,Approved,,0,0
5349,2024-01-04 17:08:00,4184,88,16065,1545,IN,IN,App,Stripe,UPI,9.13,0.1348,0.0594,27,0,0,0,Approved,,0,0
5350,2024-01-04 17:09:00,15768,11587,16611,224,IN,IN,App,Adyen,UPI,119.3,0.0625,0.0543,67,0,0,0,Approved,,0,0
5351,2024-01-04 17:10:00,26642,8371,30370,994,IN,IN,Web,Checkout,UPI,43.52,0.9744,0.2854,65,0,0,1,Declined,51,0,1
5352,2024-01-04 17:11:00,10447,3924,6705,1072,MX,MX,Web,Checkout,MASTERCARD,90.64,0.1581,0.3252,35,0,0,0,Approved,,0,0
5353,2024-01-04 17:12:00,12730,5698,5826,253,BR,BR,App,Adyen,MASTERCARD,38.69,0.0569,0.2574,26,0,0,1,Declined,91,0,0
5354,2024-01-04 17:13:00,28334,16504,26041,317,TH,TH,Web,Checkout,VISA,47.62,0.0909,0.0337,14,0,1,0,Approved,,0,0
5355,2024-01-04 17:14:00,19418,1200,22036,1130,DE,DE,Web,Adyen,PayPal,70.56,0.1359,0.1082,164,0,0,0,Declined,14,0,1
5356,2024-01-04 17:15:00,3913,12395,29117,1161,US,US,Web,Checkout,MASTERCARD,31.95,0.0306,0.1443,0,0,0,0,Approved,,0,0
5357,2024-01-04 17:16:00,21867,5049,35004,256,BR,BR,Web,Stripe,PIX,63.48,0.0994,0.1314,50,0,0,1,Declined,12,0,0
5358,2024-01-04 17:17:00,10491,2233,29023,800,ID,ID,Web,Stripe,VISA,15.98,0.0435,0.1058,20,0,1,0,Declined,96,0,1
5359,2024-01-04 17:18:00,3681,15803,20441,1231,PH,PH,Web,Stripe,PayPal,67.98,0.1574,0.156,97,0,0,0,Declined,51,0,0
5360,2024-01-04 17:19:00,16654,3728,38579,101,IN,IN,Web,Checkout,VISA,18.22,0.1356,0.1179,198,0,1,0,Declined,12,0,0
5361,2024-01-04 17:20:00,13286,1894,10143,755,PH,PH,Web,Checkout,MASTERCARD,50.38,0.405,0.1516,220,0,0,0,Approved,,0,0
5362,2024-01-04 17:21:00,23703,1059,29649,1948,IN,IN,App,Stripe,UPI,232.35,0.0751,0.0676,198,0,0,0,Approved,,0,0
5363,2024-01-04 17:22:00,3444,2979,38022,1032,US,US,App,Adyen,VISA,100.88,0.1548,0.1537,365,0,0,1,Approved,,0,0
5364,2024-01-04 17:23:00,5553,5204,28890,940,BR,BR,App,Stripe,VISA,57.33,0.0296,0.1167,201,0,0,1,Approved,,0,0
5365,2024-01-04 17:24:00,23576,670,6998,1336,DE,DE,App,Checkout,VISA,16.51,0.057,0.0507,172,0,0,2,Declined,14,0,0
5366,2024-01-04 17:25:00,739,8896,37211,481,PH,PH,Web,Adyen,PayPal,90.92,0.0649,0.3353,40,0,0,1,Approved,,0,0
5367,2024-01-04 17:26:00,2216,11925,15471,1166,US,US,App,Stripe,VISA,62.04,0.2629,0.1751,25,0,0,0,Approved,,0,0
5368,2024-01-04 17:27:00,9875,8347,6289,70,TH,TH,Web,Adyen,VISA,56.73,0.0302,0.1858,64,0,0,0,Declined,201,0,1
5369,2024-01-04 17:28:00,19054,15813,24365,1223,DE,DE,App,Stripe,VISA,105.33,0.1223,0.2956,201,0,0,1,Approved,,0,0
5370,2024-01-04 17:29:00,5925,4467,20046,103,US,US,App,Stripe,MASTERCARD,120.8,0.102,0.0522,20,0,0,1,Approved,,0,0
5371,2024-01-04 17:30:00,3065,17903,1082,1054,MX,MX,Web,Adyen,PayPal,93.82,0.1673,0.1203,73,1,0,0,Approved,,0,0
5372,2024-01-04 17:31:00,1457,8027,19986,1093,US,US,App,Stripe,MASTERCARD,2.27,0.1714,0.0364,82,0,1,0,Approved,,0,0
5373,2024-01-04 17:32:00,7267,16569,23785,447,IN,IN,App,Stripe,UPI,16.98,0.0245,0.325,15,0,0,1,Approved,,0,0
5374,2024-01-04 17:33:00,27199,5137,37396,534,PH,TH,Web,Checkout,VISA,11.49,0.128,0.0694,40,1,0,0,Approved,,0,0
5375,2024-01-04 17:34:00,11780,7080,24313,932,IN,IN,App,Stripe,UPI,105.32,0.264,0.0074,79,0,0,1,Approved,,0,0
5376,2024-01-04 17:35:00,22103,16193,12437,1361,PH,PH,App,Checkout,VISA,179.9,0.1394,0.0536,10,0,0,1,Approved,,0,0
5377,2024-01-04 17:36:00,12145,11418,43256,891,BR,BR,Web,Stripe,PIX,115.26,0.1378,0.2621,45,0,0,0,Declined,51,0,0
5378,2024-01-04 17:37:00,27623,12293,36921,425,SG,SG,App,Checkout,MASTERCARD,77.48,0.0424,0.1823,5,0,0,1,Approved,,0,0
5379,2024-01-04 17:38:00,8764,10502,20002,1575,TH,TH,Web,Checkout,VISA,40.51,0.2979,0.0098,160,0,0,0,Approved,,0,0
5380,2024-01-04 17:39:00,12667,5053,8352,1881,ID,ID,App,Checkout,MASTERCARD,29.12,0.0825,0.0791,127,0,0,1,Approved,,0,0
5381,2024-01-04 17:40:00,18694,10953,40867,430,US,US,App,Checkout,MASTERCARD,89.61,0.251,0.1261,51,0,0,2,Approved,,0,1
5382,2024-01-04 17:41:00,29135,1961,12575,1380,BR,BR,App,Checkout,PIX,116.32,0.2322,0.0395,131,0,0,0,Approved,,0,0
5383,2024-01-04 17:42:00,24193,16462,33237,795,BR,BR,App,Stripe,MASTERCARD,59.35,0.1506,0.0047,39,0,0,0,Approved,,0,0
5384,2024-01-04 17:43:00,25013,740,29953,20,MX,MX,Web,Checkout,VISA,110.23,0.1832,0.09,78,1,0,0,Declined,96,0,0
5385,2024-01-04 17:44:00,19490,9909,30167,254,SG,SG,App,Adyen,VISA,228.55,0.0166,0.1618,19,0,1,1,Approved,,0,0
5386,2024-01-04 17:45:00,7689,2392,12503,472,BR,BR,App,Stripe,VISA,17.65,0.0558,0.2292,26,0,0,0,Approved,,0,0
5387,2024-01-04 17:46:00,2890,6718,22483,746,PH,PH,Web,Stripe,VISA,78.35,0.0112,0.2256,126,0,0,0,Declined,59,0,0
5388,2024-01-04 17:47:00,2608,12221,22925,125,IN,IN,App,Adyen,UPI,76.62,0.037,0.0294,23,0,0,0,Approved,,0,0
5389,2024-01-04 17:48:00,3679,11460,37293,1967,BR,BR,App,Checkout,PIX,141.35,0.0323,0.1331,113,0,0,2,Approved,,0,0
5390,2024-01-04 17:49:00,20519,6701,6319,555,MX,IN,App,Adyen,MASTERCARD,69.75,0.0456,0.0082,243,0,0,1,Approved,,0,0
5391,2024-01-04 17:50:00,14843,2830,4355,1998,US,US,App,Checkout,MASTERCARD,115.26,0.1344,0.3558,18,0,0,1,Approved,,0,1
5392,2024-01-04 17:51:00,12680,17277,7590,1402,DE,DE,App,Checkout,MASTERCARD,85.59,0.0187,0.1519,20,0,0,1,Approved,,0,0
5393,2024-01-04 17:52:00,16642,15005,14060,1930,ID,ID,App,Stripe,MASTERCARD,49.52,0.1795,0.0678,24,0,0,1,Approved,,0,0
5394,2024-01-04 17:53:00,15104,10720,31518,1351,BR,BR,App,Stripe,MASTERCARD,32.58,0.1686,0.1497,58,0,0,0,Approved,,0,0
5395,2024-01-04 17:54:00,24015,11511,29585,102,SG,SG,Web,Stripe,VISA,215.31,0.0991,0.0292,149,0,0,0,Approved,,0,0
5396,2024-01-04 17:55:00,3111,7469,11810,1653,SG,SG,App,Stripe,MASTERCARD,243.34,0.2973,0.1528,71,0,0,1,Approved,,0,0
5397,2024-01-04 17:56:00,27502,8019,10215,833,DE,DE,App,Checkout,VISA,203.02,0.2944,0.1028,11,0,0,0,Approved,,0,0
5398,2024-01-04 17:57:00,18150,16664,25608,890,IN,IN,Web,Checkout,VISA,146.7,0.2835,0.0986,76,0,0,0,Declined,05,0,1
5399,2024-01-04 17:58:00,5915,9047,11669,1217,PH,TH,Web,Stripe,MASTERCARD,75.25,0.2186,0.0988,51,0,0,0,Approved,,0,0
5400,2024-01-04 17:59:00,22321,4735,21703,928,DE,DE,App,Stripe,MASTERCARD,158.84,0.1859,0.0283,45,0,0,0,Approved,,0,1
5401,2024-01-04 18:00:00,4372,5901,10404,175,SG,SG,Web,Stripe,MASTERCARD,30.68,0.2983,0.04,34,0,0,0,Approved,,0,0
5402,2024-01-04 18:01:00,19518,123,7861,440,US,US,App,Stripe,VISA,1.23,0.0546,0.1798,1,0,0,0,Approved,,0,1
5403,2024-01-04 18:02:00,8752,5557,44545,1918,ID,ID,Web,Checkout,MASTERCARD,130.76,0.3795,0.2625,15,1,0,1,Declined,51,0,0
5404,2024-01-04 18:03:00,3434,12985,38237,289,US,US,Web,Checkout,VISA,163.18,0.0205,0.0012,41,0,0,0,Approved,,0,0
5405,2024-01-04 18:04:00,4661,499,17557,930,DE,DE,App,Adyen,PayPal,218.51,0.2085,0.0665,50,0,0,0,Approved,,0,0
5406,2024-01-04 18:05:00,11884,9729,2139,445,IN,IN,App,Checkout,VISA,112.24,0.1023,0.1344,0,0,0,1,Declined,91,0,0
5407,2024-01-04 18:06:00,27098,10432,42940,1872,PH,PH,Web,Adyen,MASTERCARD,313.97,0.1346,0.0688,26,0,0,1,Approved,,0,0
5408,2024-01-04 18:07:00,16522,4799,33729,879,BR,BR,App,Stripe,PIX,48.72,0.1259,0.133,108,0,0,0,Approved,,0,0
5409,2024-01-04 18:08:00,24828,7898,15146,754,US,US,App,Stripe,VISA,220.75,0.233,0.1492,4,0,0,0,Approved,,0,0
5410,2024-01-04 18:09:00,13830,16267,42139,1232,PH,PH,Web,Stripe,VISA,175.42,0.0986,0.0785,44,0,1,0,Approved,,0,0
5411,2024-01-04 18:10:00,22965,14091,15894,1298,IN,IN,Web,Stripe,UPI,102.85,0.1756,0.0086,3,0,0,0,Approved,,0,0
5412,2024-01-04 18:11:00,14898,12054,22486,530,US,US,App,Adyen,VISA,65.48,0.1777,0.0094,12,0,0,1,Approved,,0,0
5413,2024-01-04 18:12:00,8901,13046,5477,1653,DE,DE,Web,Checkout,MASTERCARD,152.55,0.2175,0.2224,32,0,0,0,Approved,,0,0
5414,2024-01-04 18:13:00,12653,7227,24055,619,PH,PH,App,Stripe,MASTERCARD,121.11,0.1423,0.0362,23,0,1,2,Approved,,0,1
5415,2024-01-04 18:14:00,5670,16989,44743,865,US,US,Web,Checkout,VISA,255.34,0.2529,0.2698,96,0,0,0,Approved,,0,0
5416,2024-01-04 18:15:00,26285,3756,6836,822,IN,IN,Web,Stripe,MASTERCARD,110.49,0.0403,0.1114,23,0,0,0,Approved,,0,0
5417,2024-01-04 18:16:00,11827,7192,473,580,US,US,App,Stripe,VISA,208.62,0.0567,0.0992,29,0,0,0,Approved,,0,0
5418,2024-01-04 18:17:00,13157,12707,35966,1145,BR,BR,Web,Checkout,PIX,56.66,0.029,0.1363,14,0,0,0,Approved,,0,1
5419,2024-01-04 18:18:00,22507,11605,24989,1951,SG,SG,App,Checkout,MASTERCARD,28.33,0.1958,0.0525,77,0,0,0,Approved,,0,0
5420,2024-01-04 18:19:00,8895,6736,38203,380,US,US,Web,Adyen,MASTERCARD,169.27,0.2286,0.1151,1,0,1,1,Approved,,0,1
5421,2024-01-04 18:20:00,10557,9836,16301,512,ID,ID,Web,Checkout,MASTERCARD,154.41,0.2549,0.0412,8,0,0,0,Approved,,0,0
5422,2024-01-04 18:21:00,2320,903,34519,124,US,US,App,Checkout,MASTERCARD,70.79,0.3037,0.0022,37,0,0,0,Declined,51,0,0
5423,2024-01-04 18:22:00,28669,15581,11477,283,DE,DE,App,Checkout,MASTERCARD,28.14,0.2282,0.0406,16,0,0,0,Approved,,0,0
5424,2024-01-04 18:23:00,11855,7998,39054,1161,DE,DE,Web,Checkout,MASTERCARD,103.97,0.0543,0.4019,58,1,0,0,Approved,,0,0
5425,2024-01-04 18:24:00,29971,8221,2351,1605,IN,IN,Web,Stripe,MASTERCARD,54.66,0.1822,0.0176,39,0,0,0,Approved,,0,0
5426,2024-01-04 18:25:00,29732,1669,27330,984,BR,BR,App,Stripe,PIX,60.9,0.1467,0.0681,29,1,0,0,Approved,,0,0
5427,2024-01-04 18:26:00,11431,917,31314,845,DE,SG,Web,Checkout,VISA,46.37,0.3318,0.0303,15,0,1,1,Approved,,0,0
5428,2024-01-04 18:27:00,18774,12919,22684,621,SG,SG,App,Checkout,VISA,142.03,0.2406,0.1061,59,0,0,0,Approved,,0,0
5429,2024-01-04 18:28:00,3878,12573,19892,1966,DE,DE,Web,Adyen,PayPal,13.02,0.2507,0.2423,148,0,0,0,Declined,59,0,0
5430,2024-01-04 18:29:00,462,9899,36683,1903,US,US,Web,Checkout,MASTERCARD,39.53,0.1066,0.0124,73,0,0,0,Approved,,0,0
5431,2024-01-04 18:30:00,9632,12667,10242,1086,MX,MX,App,Checkout,MASTERCARD,29.84,0.061,0.0714,83,0,0,0,Approved,,0,0
5432,2024-01-04 18:31:00,1574,16175,12957,1611,IN,IN,Web,Stripe,MASTERCARD,142.92,0.0551,0.3753,139,0,0,0,Approved,,0,0
5433,2024-01-04 18:32:00,24888,15380,25329,1719,US,US,Web,Checkout,PayPal,213.7,0.5575,0.0844,1,0,0,0,Approved,,0,0
5434,2024-01-04 18:33:00,4875,5176,40808,1972,IN,IN,App,Stripe,UPI,16.59,0.1414,0.1794,25,0,0,0,Approved,,0,0
5435,2024-01-04 18:34:00,19017,8562,12709,843,PH,PH,App,Checkout,PayPal,269.05,0.2842,0.1491,1,0,0,0,Declined,05,0,0
5436,2024-01-04 18:35:00,28957,9571,12224,1245,SG,SG,App,Adyen,VISA,67.63,0.0999,0.1919,155,0,0,0,Approved,,0,0
5437,2024-01-04 18:36:00,4039,2506,20945,746,BR,BR,App,Checkout,MASTERCARD,130.91,0.0496,0.1076,75,0,0,0,Approved,,0,1
5438,2024-01-04 18:37:00,26309,3284,24575,1919,ID,ID,Web,Stripe,MASTERCARD,51.27,0.1745,0.1677,22,0,1,0,Approved,,0,0
5439,2024-01-04 18:38:00,25821,3848,22539,592,TH,TH,App,Checkout,VISA,112.78,0.3254,0.1835,22,0,0,0,Approved,,0,0
5440,2024-01-04 18:39:00,12814,8784,43344,1794,ID,ID,Web,Stripe,VISA,162.17,0.1813,0.1507,4,0,1,0,Approved,,0,0
5441,2024-01-04 18:40:00,24463,17992,20563,414,PH,PH,App,Stripe,MASTERCARD,94.45,0.0254,0.0207,29,0,0,0,Approved,,0,0
5442,2024-01-04 18:41:00,7513,1032,36059,339,DE,DE,App,Stripe,PayPal,77.89,0.1933,0.0899,2,1,0,0,Approved,,0,1
5443,2024-01-04 18:42:00,25641,5745,36731,860,IN,IN,Web,Checkout,UPI,44.12,0.1936,0.0289,6,0,0,0,Approved,,0,1
5444,2024-01-04 18:43:00,26216,12468,26277,1129,PH,PH,Web,Checkout,MASTERCARD,141.03,0.0813,0.0896,28,0,0,0,Declined,201,0,1
5445,2024-01-04 18:44:00,20981,4041,40673,979,IN,IN,App,Checkout,UPI,45.79,0.0955,0.0611,177,1,0,0,Approved,,0,0
5446,2024-01-04 18:45:00,4461,5908,44976,757,US,US,App,Stripe,VISA,48.54,0.1384,0.0302,36,0,0,0,Declined,201,0,0
5447,2024-01-04 18:46:00,22319,17182,6785,1293,BR,BR,Web,Checkout,MASTERCARD,39.5,0.2469,0.0273,74,0,1,1,Approved,,0,0
5448,2024-01-04 18:47:00,24749,11001,14979,1138,IN,IN,Web,Stripe,VISA,87.21,0.3785,0.4756,72,0,0,0,Approved,,0,0
5449,2024-01-04 18:48:00,17890,7985,1838,1215,MX,MX,App,Stripe,PayPal,23.95,0.3123,0.3137,103,0,0,1,Declined,62,0,0
5450,2024-01-04 18:49:00,520,8190,12166,1789,IN,IN,Web,Stripe,UPI,52.56,0.1476,0.387,11,0,0,0,Approved,,0,0
5451,2024-01-04 18:50:00,16335,2255,14542,369,ID,ID,App,Adyen,VISA,277.72,0.1169,0.0955,73,1,1,0,Declined,96,0,0
5452,2024-01-04 18:51:00,9078,15707,10135,135,ID,ID,App,Stripe,MASTERCARD,180.26,0.0922,0.0815,101,0,0,0,Approved,,0,0
5453,2024-01-04 18:52:00,22907,9762,20700,994,MX,MX,Web,Adyen,VISA,51.79,0.0516,0.0845,31,0,0,1,Approved,,0,0
5454,2024-01-04 18:53:00,3293,11359,16771,835,US,US,App,Adyen,VISA,156.01,0.2628,0.2979,35,0,0,0,Declined,62,0,0
5455,2024-01-04 18:54:00,2840,12281,16371,306,DE,DE,App,Checkout,MASTERCARD,125.27,0.3133,0.1497,33,0,0,0,Approved,,0,0
5456,2024-01-04 18:55:00,26284,15613,42923,181,DE,DE,Web,Stripe,PayPal,80.52,0.0157,0.0143,38,0,0,0,Approved,,0,1
5457,2024-01-04 18:56:00,13808,5820,4417,280,US,US,Web,Stripe,VISA,126.64,0.0757,0.0696,22,0,0,0,Approved,,0,0
5458,2024-01-04 18:57:00,20829,4796,9277,119,PH,PH,App,Stripe,VISA,1.9,0.2463,0.0763,62,0,0,0,Approved,,0,0
5459,2024-01-04 18:58:00,12936,4204,15540,1553,IN,IN,Web,Stripe,UPI,185.8,0.1488,0.0867,89,0,0,1,Approved,,0,0
5460,2024-01-04 18:59:00,18685,16700,43532,1298,BR,BR,App,Adyen,PIX,147.11,0.1015,0.0841,8,0,0,0,Approved,,0,0
5461,2024-01-04 19:00:00,12963,4104,39145,1328,ID,ID,Web,Adyen,VISA,23.11,0.0988,0.2101,122,0,0,0,Approved,,0,0
5462,2024-01-04 19:01:00,27191,5157,24318,1679,SG,SG,Web,Checkout,MASTERCARD,52.93,0.0266,0.1333,25,0,1,0,Approved,,0,0
5463,2024-01-04 19:02:00,21874,11866,41087,731,SG,SG,App,Stripe,MASTERCARD,26.16,0.1486,0.1535,7,0,1,1,Declined,12,0,0
5464,2024-01-04 19:03:00,7804,1239,38356,951,MX,MX,App,Checkout,MASTERCARD,195.54,0.1631,0.0654,27,0,1,1,Approved,,0,0
5465,2024-01-04 19:04:00,9637,9477,19657,689,BR,BR,App,Stripe,PIX,21.54,0.1844,0.4135,193,0,0,0,Declined,12,0,0
5466,2024-01-04 19:05:00,11707,12985,30017,348,SG,SG,Web,Stripe,MASTERCARD,33.85,0.1676,0.1331,209,0,0,2,Approved,,0,0
5467,2024-01-04 19:06:00,3428,4578,16695,109,DE,DE,App,Checkout,VISA,67.05,0.0582,0.0922,69,0,0,1,Approved,,0,0
